date,o,h,l,c,v,v.usd,vwap
2018-03-23 22:30:00,8640.31,8640.32,8635.99,8635.99,1.49013122,12870.964044,8637.4702247
2018-03-23 22:31:00,8636.0,8637.47,8619.08,8619.08,9.32437581,80459.479926,8628.9400562
2018-03-23 22:32:00,8619.8,8633.99,8619.06,8633.99,2.76145345,23817.983775,8625.1621496
2018-03-23 22:33:00,8633.98,8635.99,8633.84,8635.99,1.87192568,16162.05999,8633.9218285
2018-03-23 22:34:00,8635.99,8648.61,8635.99,8648.4,1.34462499,11626.996208,8647.017789
2018-03-23 22:35:00,8646.18,8658.58,8635.86,8641.8,21.26010364,183741.82333,8642.5647982
2018-03-23 22:36:00,8647.63,8655.85,8647.63,8655.85,5.61669562,48586.802589,8650.4247117
2018-03-23 22:37:00,8655.85,8655.85,8649.26,8655.74,0.30443775,2635.1588425,8655.8215678
2018-03-23 22:38:00,8655.74,8662.94,8655.73,8662.29,1.75666317,15210.685905,8658.8517166
2018-03-23 22:39:00,8661.99,8669.34,8656.5,8669.34,5.05366855,43761.548899,8659.3626919
2018-03-23 22:40:00,8662.0,8691.75,8662.0,8683.91,45.14701124,392224.33866,8687.7143776
2018-03-23 22:41:00,8674.4,8675.33,8660.86,8666.32,3.74428443,32457.015385,8668.4160863
2018-03-23 22:42:00,8660.0,8665.04,8640.8,8664.52,2.84868646,24655.584101,8655.071187
2018-03-23 22:43:00,8658.75,8658.75,8653.2,8653.2,2.67183166,23124.77447,8655.0267428
2018-03-23 22:44:00,8662.29,8678.62,8662.28,8678.4,7.20911365,62485.595404,8667.5836222
2018-03-23 22:45:00,8677.65,8677.65,8677.65,8677.65,0.00158297,13.73645962,8677.65
2018-03-23 22:46:00,8677.65,8677.65,8677.65,8677.65,0.005,43.38825,8677.65
2018-03-23 22:47:00,8676.09,8676.09,8675.33,8675.33,0.67314758,5840.2881122,8676.0886999
2018-03-23 22:48:00,8674.59,8674.59,8673.32,8673.32,1.04366951,9052.2661327,8673.4986947
2018-03-23 22:49:00,8673.32,8676.21,8673.32,8676.2,1.08319737,9397.8335157,8676.0121248
2018-03-23 22:50:00,8675.3,8675.3,8665.01,8665.01,0.02077811,180.22129151,8673.6133127
2018-03-23 22:51:00,8665.07,8665.07,8665.01,8665.01,0.00199982,17.328520293,8665.04
2018-03-23 22:52:00,8665.7,8665.7,8665.0,8665.0,0.06470593,560.68916013,8665.1897304
2018-03-23 22:53:00,8665.0,8667.7,8665.0,8665.79,1.86459901,16158.767695,8666.0818808
2018-03-23 22:54:00,8665.01,8667.53,8665.01,8667.53,0.15153549,1313.2265713,8666.1320811
2018-03-23 22:55:00,8665.0,8667.36,8665.0,8667.36,0.2151908,1864.7113323,8665.3859379
2018-03-23 22:56:00,8665.0,8666.71,8665.0,8666.71,0.74222952,6432.5385861,8666.5086915
2018-03-23 22:57:00,8665.0,8665.0,8662.74,8662.74,1.48812183,12894.303619,8664.8171936
2018-03-23 22:58:00,8648.77,8648.77,8641.81,8641.81,0.01319948,114.09475264,8643.8823834
2018-03-23 22:59:00,8641.87,8655.74,8640.23,8644.24,3.79959792,32878.901148,8653.2580131
2018-03-23 23:00:00,8644.24,8667.99,8644.23,8663.1,1.01273605,8768.4477299,8658.1767578
2018-03-23 23:01:00,8654.75,8662.59,8648.29,8652.96,0.82541193,7149.869691,8662.1836093
2018-03-23 23:02:00,8651.52,8670.0,8649.0,8649.01,3.41995457,29629.76438,8663.7888819
2018-03-23 23:03:00,8649.01,8661.6,8649.01,8651.48,0.09970107,862.90706019,8654.9428224
2018-03-23 23:04:00,8651.36,8657.01,8651.34,8651.48,0.28764236,2489.8256939,8655.9771443
2018-03-23 23:05:00,8651.48,8656.73,8651.34,8653.5,4.51797685,39110.727507,8656.6905511
2018-03-23 23:06:00,8653.51,8657.36,8653.43,8657.35,6.56483818,56832.647139,8657.1284137
2018-03-23 23:07:00,8653.59,8670.0,8649.58,8662.11,10.93697513,94666.571802,8655.6447899
2018-03-23 23:08:00,8657.12,8665.54,8655.34,8656.32,0.13154938,1138.9085307,8657.6503109
2018-03-23 23:09:00,8658.99,8691.7,8657.34,8678.99,18.63359144,161484.91459,8666.333332
2018-03-23 23:10:00,8678.99,8696.98,8678.99,8679.68,1.73267074,15047.666708,8684.6660249
2018-03-23 23:11:00,8679.68,8685.83,8677.28,8677.28,1.40624659,12212.951502,8684.7865724
2018-03-23 23:12:00,8676.66,8676.66,8676.22,8676.66,0.5058937,4389.3941899,8676.5148288
2018-03-23 23:13:00,8676.66,8676.66,8670.86,8676.66,1.35382024,11742.287928,8673.4468738
2018-03-23 23:14:00,8676.66,8697.0,8674.9,8693.3,2.70534674,23494.882086,8684.6102715
2018-03-23 23:15:00,8696.99,8731.6,8693.62,8731.49,29.05820446,253221.08611,8714.2716081
2018-03-23 23:16:00,8732.72,8740.24,8709.99,8709.99,35.0040156,305545.81834,8728.8790472
2018-03-23 23:17:00,8709.99,8718.22,8702.86,8707.3,7.84111574,68301.022187,8710.6254329
2018-03-23 23:18:00,8704.63,8716.64,8701.23,8716.64,2.06761846,18005.340262,8708.2508742
2018-03-23 23:19:00,8718.99,8728.99,8718.99,8723.7,5.83580612,50919.219423,8725.31033
2018-03-23 23:20:00,8710.38,8719.52,8710.38,8719.52,0.51696779,4504.0545884,8712.4472269
2018-03-23 23:21:00,8719.45,8719.45,8713.0,8718.67,1.68752335,14706.169102,8714.6462906
2018-03-23 23:22:00,8718.14,8718.15,8689.86,8689.86,3.86397901,33647.782708,8708.0656031
2018-03-23 23:23:00,8691.96,8710.05,8691.96,8701.01,5.62769068,48977.570301,8702.9606078
2018-03-23 23:24:00,8701.2,8711.09,8692.92,8699.15,2.57803785,22443.275392,8705.5647349
2018-03-23 23:25:00,8699.16,8710.89,8696.79,8701.07,2.3861082,20779.891473,8708.6962249
2018-03-23 23:26:00,8701.08,8731.33,8700.81,8716.72,8.23024803,71753.448088,8718.2607166
2018-03-23 23:27:00,8716.72,8722.85,8708.07,8714.56,0.27932611,2434.1271467,8714.284342
2018-03-23 23:28:00,8709.76,8740.0,8709.01,8728.68,20.71643119,180959.04412,8735.0491239
2018-03-23 23:29:00,8725.0,8730.08,8725.0,8726.37,13.03783436,113815.64129,8729.6431403
2018-03-23 23:30:00,8726.31,8730.0,8723.32,8730.0,2.54201683,22175.199312,8723.4667567
2018-03-23 23:31:00,8730.64,8730.64,8725.37,8725.37,0.48382335,4223.7201289,8729.8807072
2018-03-23 23:32:00,8727.54,8730.64,8720.67,8720.67,6.59985616,57596.301617,8726.9025598
2018-03-23 23:33:00,8715.76,8728.0,8708.21,8710.05,5.92806384,51727.048256,8725.7913632
2018-03-23 23:34:00,8710.01,8720.99,8710.01,8720.86,1.61502621,14082.884422,8719.9107574
2018-03-23 23:35:00,8724.99,8740.54,8724.99,8738.52,9.77744204,85401.948189,8734.5900737
2018-03-23 23:36:00,8738.99,8740.54,8728.38,8728.38,15.22959904,133114.49382,8740.5120428
2018-03-23 23:37:00,8728.21,8728.21,8713.99,8715.0,0.80777832,7042.9465034,8718.9100388
2018-03-23 23:38:00,8719.38,8730.0,8715.0,8720.0,16.33734124,142491.88629,8721.8528522
2018-03-23 23:39:00,8720.0,8730.0,8720.0,8720.0,12.92713154,112814.58089,8726.9616261
2018-03-23 23:40:00,8720.0,8726.09,8710.4,8711.85,3.52325156,30706.751047,8715.4580148
2018-03-23 23:41:00,8711.85,8714.33,8711.85,8711.85,1.57174192,13696.532255,8714.2374206
2018-03-23 23:42:00,8711.85,8722.93,8709.74,8710.98,1.93066652,16825.651126,8714.9442703
2018-03-23 23:43:00,8722.93,8723.71,8709.99,8717.15,8.15177611,71006.97519,8710.61401
2018-03-23 23:44:00,8717.15,8723.71,8717.15,8723.7,3.43677395,29981.090621,8723.6143711
2018-03-23 23:45:00,8721.2,8730.0,8721.2,8722.57,1.33849239,11682.171879,8727.8582729
2018-03-23 23:46:00,8723.88,8729.99,8721.7,8729.99,1.34672519,11753.869555,8727.7416669
2018-03-23 23:47:00,8730.0,8733.37,8730.0,8733.37,16.19408153,141374.91108,8730.0357735
2018-03-23 23:48:00,8733.36,8744.66,8724.72,8735.72,3.25758056,28459.359489,8736.348638
2018-03-23 23:49:00,8735.72,8746.99,8734.4,8734.4,2.57725375,22536.109358,8744.2338023
2018-03-23 23:50:00,8741.48,8744.37,8737.74,8744.37,1.89417488,16560.473197,8742.8427924
2018-03-23 23:51:00,8744.11,8744.11,8734.46,8734.46,0.34735571,3035.663669,8739.3515683
2018-03-23 23:52:00,8743.26,8777.95,8743.26,8777.95,41.07880855,359842.46761,8759.8078014
2018-03-23 23:53:00,8777.99,8850.0,8759.09,8850.0,89.24583093,786458.4238,8812.2707313
2018-03-23 23:54:00,8850.0,8877.79,8849.0,8877.79,97.22022457,861369.08328,8859.9783336
2018-03-23 23:55:00,8877.79,8906.99,8877.79,8901.6,72.18488435,642082.35715,8894.969673
2018-03-23 23:56:00,8900.0,8900.0,8871.8,8880.7,25.42246882,225801.24601,8881.9558637
2018-03-23 23:57:00,8880.76,8910.01,8880.74,8909.87,45.83860735,407861.31497,8897.7684652
2018-03-23 23:58:00,8909.87,8916.89,8905.14,8910.72,22.12063018,197176.5053,8913.6929507
2018-03-23 23:59:00,8910.0,8920.79,8903.39,8920.79,11.91364561,106177.1549,8912.2304265
2018-03-24 00:00:00,8917.99,8937.49,8915.16,8937.48,16.17362146,144440.16212,8930.6011322
2018-03-24 00:01:00,8929.46,8933.99,8927.05,8933.99,11.80201707,105410.86805,8931.5976605
2018-03-24 00:02:00,8927.04,8933.93,8886.24,8890.14,30.72125622,273672.71586,8908.2527712
2018-03-24 00:03:00,8887.35,8900.88,8879.92,8894.49,52.25194105,464550.95387,8890.5970674
2018-03-24 00:04:00,8890.14,8907.99,8890.14,8897.62,8.23205696,73251.015676,8898.2639494
2018-03-24 00:05:00,8898.7,8926.71,8898.7,8916.99,6.80684326,60661.935049,8911.9042016
2018-03-24 00:06:00,8916.99,8924.97,8895.47,8908.44,11.70395906,104286.09585,8910.3264389
2018-03-24 00:07:00,8908.44,8919.67,8902.9,8902.9,7.66276906,68283.974011,8911.1355798
2018-03-24 00:08:00,8905.05,8910.74,8896.72,8900.0,5.56791506,49555.710853,8900.2275212
2018-03-24 00:09:00,8895.44,8919.25,8885.01,8913.83,10.04339302,89385.923208,8899.9726517
2018-03-24 00:10:00,8895.61,8903.31,8895.61,8900.0,4.22237834,37580.95941,8900.424449
2018-03-24 00:11:00,8900.0,8902.0,8900.0,8902.0,13.6953527,121906.05588,8901.2717346
2018-03-24 00:12:00,8902.0,8905.2,8886.14,8891.39,9.06281643,80640.374905,8897.9375813
2018-03-24 00:13:00,8883.68,8886.24,8879.6,8882.7,16.24282107,144263.49227,8881.6771208
2018-03-24 00:14:00,8883.42,8913.83,8883.41,8900.02,18.47047206,164487.79344,8905.4461036
2018-03-24 00:15:00,8900.16,8920.0,8900.16,8913.96,7.82038563,69705.731655,8913.3368805
2018-03-24 00:16:00,8912.51,8937.54,8907.27,8937.54,28.81650208,257112.08079,8922.3903747
2018-03-24 00:17:00,8936.57,8947.0,8922.69,8947.0,52.30711682,467493.86277,8937.4810005
2018-03-24 00:18:00,8935.35,8974.98,8930.0,8966.61,52.85608322,473362.03683,8955.6775302
2018-03-24 00:19:00,8968.95,8983.93,8951.6,8975.01,53.42016745,479610.56381,8978.0805022
2018-03-24 00:20:00,8977.95,8979.85,8930.68,8937.87,24.00055194,214943.95569,8955.7921927
2018-03-24 00:21:00,8941.76,8968.16,8936.7,8947.6,17.35436591,155286.51161,8947.9795696
2018-03-24 00:22:00,8940.0,8942.26,8928.42,8941.99,15.60166352,139386.75126,8934.0954622
2018-03-24 00:23:00,8942.79,8950.0,8918.79,8921.0,17.69495958,158140.01827,8937.0092968
2018-03-24 00:24:00,8921.81,8921.81,8921.0,8921.49,0.84851875,7569.8047632,8921.1991641
2018-03-24 00:25:00,8921.0,8937.4,8912.76,8919.85,13.08633771,116766.78866,8922.8011112
2018-03-24 00:26:00,8910.9,8925.95,8910.88,8925.95,9.3649571,83472.613583,8913.2937494
2018-03-24 00:27:00,8925.9,8925.99,8913.11,8913.15,9.69028257,86432.076136,8919.4587993
2018-03-24 00:28:00,8914.61,8916.85,8910.36,8916.84,8.02807483,71554.526876,8913.0368601
2018-03-24 00:29:00,8916.84,8925.98,8902.18,8902.18,9.39007067,83685.651957,8912.1429324
2018-03-24 00:30:00,8899.99,8926.88,8899.99,8902.66,6.18980421,55134.040158,8907.234912
2018-03-24 00:31:00,8899.14,8916.0,8891.05,8899.59,4.60634354,41004.336613,8901.7104906
2018-03-24 00:32:00,8899.59,8908.23,8891.94,8891.94,2.8708121,25563.653254,8904.6765735
2018-03-24 00:33:00,8901.99,8939.29,8896.31,8922.7,23.23611373,207243.14959,8919.0108121
2018-03-24 00:34:00,8936.93,8948.75,8916.19,8919.69,19.35557382,172983.45535,8937.1390878
2018-03-24 00:35:00,8919.68,8919.69,8914.04,8914.66,3.4466212,30731.505696,8916.4152116
2018-03-24 00:36:00,8914.87,8926.25,8905.68,8919.86,7.05800154,62936.210843,8917.0015742
2018-03-24 00:37:00,8919.68,8919.68,8916.88,8919.67,0.53175206,4742.9679996,8919.510344
2018-03-24 00:38:00,8919.67,8919.68,8917.45,8919.27,0.61008943,5441.2120369,8918.7121909
2018-03-24 00:39:00,8919.0,8930.31,8919.0,8923.99,5.50369296,49112.240938,8923.5066881
2018-03-24 00:40:00,8926.68,8928.77,8908.5,8915.69,6.02668099,53755.872712,8919.6479457
2018-03-24 00:41:00,8909.51,8915.72,8893.74,8893.74,39.51137812,351622.14932,8899.2630998
2018-03-24 00:42:00,8895.71,8906.21,8885.9,8888.85,11.70173208,104091.15982,8895.3634476
2018-03-24 00:43:00,8890.78,8902.3,8881.31,8891.72,8.96906608,79721.50201,8888.4953348
2018-03-24 00:44:00,8894.75,8914.88,8889.54,8890.02,13.93939075,124071.80099,8900.8051513
2018-03-24 00:45:00,8891.11,8905.8,8891.11,8905.8,2.25020977,20030.002726,8901.3935468
2018-03-24 00:46:00,8905.97,8910.72,8890.38,8890.38,7.60396251,67667.931056,8899.0353342
2018-03-24 00:47:00,8890.38,8898.74,8890.38,8898.74,1.12911776,10045.880332,8897.105942
2018-03-24 00:48:00,8894.94,8900.53,8894.94,8898.73,5.03845152,44830.370821,8897.648542
2018-03-24 00:49:00,8894.95,8898.73,8894.65,8894.65,0.20381908,1813.2885222,8896.5592535
2018-03-24 00:50:00,8894.98,8895.18,8893.3,8893.3,0.30782505,2737.9249909,8894.419057
2018-03-24 00:51:00,8892.65,8900.0,8889.0,8896.28,12.70137069,112954.13521,8893.0665809
2018-03-24 00:52:00,8896.28,8907.4,8896.28,8902.91,4.02774517,35849.399176,8900.612542
2018-03-24 00:53:00,8902.9,8903.69,8895.75,8898.56,8.04840692,71637.152775,8900.7866385
2018-03-24 00:54:00,8897.93,8904.93,8890.5,8891.01,2.54992207,22689.730027,8898.2052801
2018-03-24 00:55:00,8891.01,8895.67,8889.33,8895.67,0.73896733,6573.3424754,8895.3086402
2018-03-24 00:56:00,8895.67,8900.92,8891.61,8894.89,7.66794907,68215.309942,8896.161062
2018-03-24 00:57:00,8894.91,8899.77,8891.64,8896.78,7.1476836,63580.107074,8895.2044651
2018-03-24 00:58:00,8896.78,8914.87,8896.78,8901.74,35.73387138,318275.77095,8906.8370893
2018-03-24 00:59:00,8898.33,8910.44,8897.58,8898.58,13.45371,119723.52545,8898.9227095
2018-03-24 01:00:00,8898.58,8909.65,8898.58,8907.08,4.31973836,38444.351481,8899.6944438
2018-03-24 01:01:00,8907.02,8907.09,8900.0,8907.09,2.34541278,20888.993659,8906.3186816
2018-03-24 01:02:00,8905.99,8916.37,8905.33,8910.97,3.46002669,30823.503623,8908.45834
2018-03-24 01:03:00,8909.29,8909.29,8900.0,8900.0,0.51319703,4567.4994728,8900.0894506
2018-03-24 01:04:00,8906.06,8906.06,8900.0,8900.0,0.12343145,1098.7013431,8901.307917
2018-03-24 01:05:00,8900.0,8910.0,8897.3,8897.3,4.50208789,40081.913094,8902.9610424
2018-03-24 01:06:00,8897.21,8900.0,8895.1,8895.1,0.11393042,1013.5797973,8896.4808282
2018-03-24 01:07:00,8895.55,8910.0,8895.55,8899.99,2.05426543,18279.977275,8898.5469004
2018-03-24 01:08:00,8903.89,8903.89,8902.63,8902.63,0.01049282,93.41926867,8903.1612731
2018-03-24 01:09:00,8902.26,8912.6,8900.0,8901.82,9.1941053,81851.741875,8902.632633
2018-03-24 01:10:00,8895.63,8901.98,8895.63,8896.06,1.03015047,9166.2123124,8897.9353787
2018-03-24 01:11:00,8901.97,8901.97,8896.19,8901.49,0.12140056,1080.1442398,8897.3579675
2018-03-24 01:12:00,8901.5,8901.5,8899.79,8899.79,0.047625,423.87576672,8900.2785663
2018-03-24 01:13:00,8895.0,8895.01,8889.26,8889.26,34.80405219,309569.84375,8894.6494524
2018-03-24 01:14:00,8888.6,8889.18,8888.4,8888.57,8.32175381,73968.134945,8888.5271823
2018-03-24 01:15:00,8888.57,8892.73,8888.57,8889.72,1.24729255,11086.872236,8888.7504665
2018-03-24 01:16:00,8889.72,8889.72,8882.01,8883.15,8.56695624,76128.658093,8886.313407
2018-03-24 01:17:00,8882.01,8886.78,8880.38,8881.24,2.21133881,19643.354794,8883.0145363
2018-03-24 01:18:00,8882.87,8894.68,8882.87,8892.96,6.6767446,59353.051493,8889.5195262
2018-03-24 01:19:00,8892.0,8892.83,8888.83,8888.83,0.36600106,3254.1796854,8891.1755758
2018-03-24 01:20:00,8892.53,8899.12,8892.53,8897.52,1.90692772,16961.773984,8894.8174628
2018-03-24 01:21:00,8895.63,8896.14,8895.63,8896.14,0.02785082,247.75277551,8895.7084749
2018-03-24 01:22:00,8893.12,8895.05,8893.12,8895.05,0.29878229,2657.2009087,8893.4351118
2018-03-24 01:23:00,8895.05,8895.05,8892.0,8895.04,3.18904893,28360.039505,8892.9458681
2018-03-24 01:24:00,8895.03,8895.05,8894.68,8894.99,1.21820395,10835.962101,8895.0311655
2018-03-24 01:25:00,8894.68,8894.98,8892.0,8894.97,0.28265205,2513.9615909,8894.1919611
2018-03-24 01:26:00,8893.0,8894.97,8893.0,8894.97,0.1016,903.531952,8893.0310236
2018-03-24 01:27:00,8894.22,8894.22,8885.35,8885.35,3.53006782,31389.414709,8892.0146325
2018-03-24 01:28:00,8885.31,8887.82,8882.88,8886.24,1.84740265,16415.021342,8885.4594542
2018-03-24 01:29:00,8886.24,8886.24,8886.24,8886.24,0.83608893,7429.6868933,8886.24
2018-03-24 01:30:00,8885.79,8885.79,8883.3,8883.3,0.03343995,297.07396997,8883.8042511
2018-03-24 01:31:00,8882.88,8882.88,8869.27,8869.27,24.24769876,215114.7916,8871.554935
2018-03-24 01:32:00,8867.0,8871.54,8853.9,8871.54,5.35682367,47448.525438,8857.5858308
2018-03-24 01:33:00,8871.53,8871.53,8861.87,8861.87,2.88155841,25546.327827,8865.4554904
2018-03-24 01:34:00,8860.02,8860.02,8857.36,8859.93,5.40865998,47915.262683,8858.9896315
2018-03-24 01:35:00,8859.93,8879.53,8856.55,8873.36,14.64481113,129903.17404,8870.2526028
2018-03-24 01:36:00,8869.03,8877.89,8867.82,8873.36,1.8229094,16167.298911,8868.9536137
2018-03-24 01:37:00,8873.36,8873.44,8867.31,8867.31,0.29726484,2637.7345519,8873.3486003
2018-03-24 01:38:00,8872.52,8872.54,8866.5,8866.5,9.20215422,81606.668446,8868.2135178
2018-03-24 01:39:00,8872.53,8878.39,8867.52,8867.52,2.43268591,21590.168926,8875.0334915
2018-03-24 01:40:00,8874.36,8879.3,8870.81,8878.35,4.75138456,42173.37604,8876.0182442
2018-03-24 01:41:00,8868.47,8872.75,8862.01,8867.98,3.20435782,28408.484765,8865.5781784
2018-03-24 01:42:00,8867.98,8879.0,8867.98,8874.72,1.64891768,14626.885791,8870.5979495
2018-03-24 01:43:00,8874.19,8879.53,8868.0,8868.02,14.33547144,127251.46236,8876.6848645
2018-03-24 01:44:00,8877.22,8877.22,8866.81,8866.81,0.81007581,7184.7508315,8869.2326605
2018-03-24 01:45:00,8866.81,8879.3,8866.81,8874.49,2.12548692,18859.150228,8872.861108
2018-03-24 01:46:00,8871.66,8871.66,8862.69,8863.01,6.25513503,55445.709166,8864.0307364
2018-03-24 01:47:00,8863.01,8877.49,8863.01,8877.49,7.44693572,66017.727911,8865.0863111
2018-03-24 01:48:00,8869.08,8870.2,8858.13,8869.9,4.68088159,41501.665781,8866.2071414
2018-03-24 01:49:00,8868.88,8873.09,8862.41,8873.09,1.11150513,9857.3819495,8868.4988341
2018-03-24 01:50:00,8862.61,8862.61,8862.61,8862.61,0.0257532,228.24056785,8862.61
2018-03-24 01:51:00,8871.28,8871.28,8853.91,8862.18,0.68895767,6105.2688504,8861.6022671
2018-03-24 01:52:00,8856.31,8861.85,8853.89,8861.85,1.6625864,14730.565535,8860.0300924
2018-03-24 01:53:00,8861.85,8861.85,8857.47,8858.03,0.27754379,2459.3704065,8861.1977465
2018-03-24 01:54:00,8858.01,8860.64,8854.1,8854.1,1.03738439,9189.2363749,8858.082369
2018-03-24 01:55:00,8854.1,8860.28,8851.99,8851.99,2.40344425,21281.705937,8854.6700998
2018-03-24 01:56:00,8850.56,8860.11,8850.0,8850.34,12.23098132,108262.46564,8851.4946438
2018-03-24 01:57:00,8851.61,8856.63,8850.0,8850.33,4.01320941,35525.084441,8852.0385587
2018-03-24 01:58:00,8850.0,8854.46,8841.91,8841.91,4.19989776,37150.888865,8845.6650585
2018-03-24 01:59:00,8840.74,8844.45,8830.12,8835.97,9.42008196,83224.855203,8834.8334501
2018-03-24 02:00:00,8835.97,8836.48,8828.27,8830.16,19.95148337,176163.54932,8829.5965794
2018-03-24 02:01:00,8833.01,8833.01,8821.74,8825.0,24.03212705,212071.8057,8824.5125062
2018-03-24 02:02:00,8826.06,8833.79,8825.0,8833.79,10.12054867,89341.865833,8827.7690021
2018-03-24 02:03:00,8833.79,8845.14,8833.79,8836.53,4.37145276,38644.472336,8840.189854
2018-03-24 02:04:00,8836.53,8842.15,8825.81,8825.81,1.37768424,12170.320582,8833.8969328
2018-03-24 02:05:00,8830.99,8846.75,8830.99,8841.1,3.39048303,29975.401501,8841.0415966
2018-03-24 02:06:00,8837.52,8846.75,8835.1,8841.1,0.39275198,3472.3616331,8841.1053539
2018-03-24 02:07:00,8841.0,8845.76,8840.0,8840.0,1.58104563,13976.654284,8840.1334018
2018-03-24 02:08:00,8840.0,8840.0,8840.0,8840.0,0.03689249,326.1296116,8840.0
2018-03-24 02:09:00,8840.0,8862.07,8840.0,8862.07,19.21151509,170119.70574,8855.0905508
2018-03-24 02:10:00,8863.97,8877.78,8843.17,8848.2,11.79481342,104602.60769,8868.5258483
2018-03-24 02:11:00,8850.23,8864.11,8848.06,8854.8,2.74469433,24318.830384,8860.3055424
2018-03-24 02:12:00,8854.8,8860.76,8851.84,8853.12,1.47989499,13112.716539,8860.5722888
2018-03-24 02:13:00,8853.12,8860.76,8852.2,8854.5,0.08459444,749.17397519,8856.0663702
2018-03-24 02:14:00,8854.72,8860.76,8854.72,8858.0,0.05554198,491.92442117,8856.8038296
2018-03-24 02:15:00,8857.93,8860.76,8857.8,8858.31,0.06286769,556.93409003,8858.8285975
2018-03-24 02:16:00,8860.76,8863.16,8858.32,8859.19,0.59666591,5287.1763833,8861.2007067
2018-03-24 02:17:00,8859.19,8866.65,8858.31,8858.31,1.3108843,11614.373658,8859.9532832
2018-03-24 02:18:00,8858.33,8859.21,8858.31,8858.41,0.08156348,722.54195985,8858.6455586
2018-03-24 02:19:00,8858.61,8876.79,8858.5,8868.12,0.73201314,6488.3632553,8863.7251175
2018-03-24 02:20:00,8876.8,8877.28,8860.93,8866.41,0.73884179,6557.8766067,8875.8874978
2018-03-24 02:21:00,8866.44,8877.28,8865.26,8866.15,0.14234496,1263.2024569,8874.233811
2018-03-24 02:22:00,8865.91,8877.28,8865.26,8870.14,0.28836833,2559.2948019,8875.0897227
2018-03-24 02:23:00,8870.14,8871.35,8866.61,8867.5,0.05318149,471.67607308,8869.1774728
2018-03-24 02:24:00,8869.4,8879.91,8868.27,8869.84,0.29233721,2593.3026523,8870.9290625
2018-03-24 02:25:00,8869.88,8876.04,8869.81,8871.81,0.05656998,501.82388964,8870.8514594
2018-03-24 02:26:00,8871.79,8879.91,8871.53,8872.0,0.49671362,4408.0736419,8874.4770918
2018-03-24 02:27:00,8872.06,8884.46,8872.06,8873.18,0.2162843,1920.0256113,8877.3230942
2018-03-24 02:28:00,8873.39,8883.6,8873.0,8874.05,5.9440965,52786.183436,8880.438505
2018-03-24 02:29:00,8874.08,8884.46,8873.21,8878.73,0.04679699,415.54630737,8879.765715
2018-03-24 02:30:00,8884.01,8884.46,8882.69,8883.11,1.43317955,12731.606936,8883.4695806
2018-03-24 02:31:00,8883.21,8883.21,8883.2,8883.2,1.11269593,9884.3016123,8883.2010128
2018-03-24 02:32:00,8884.2,8884.46,8877.01,8877.01,0.23522241,2088.2544692,8877.7870664
2018-03-24 02:33:00,8877.0,8877.0,8868.29,8875.0,10.44637021,92699.09686,8873.809275
2018-03-24 02:34:00,8877.0,8877.0,8868.29,8875.0,10.44637021,92699.09686,8873.809275
2018-03-24 02:35:00,8870.7,8880.99,8870.7,8880.99,0.38091423,3380.4600763,8874.5964579
2018-03-24 02:36:00,8881.11,8889.91,8881.11,8889.3,0.62607577,5562.2642433,8884.3307948
2018-03-24 02:37:00,8888.73,8888.73,8888.73,8888.73,0.015,133.33095,8888.73
2018-03-24 02:38:00,8887.0,8889.91,8881.6,8889.91,0.84122462,7473.1690456,8883.6784705
2018-03-24 02:39:00,8889.99,8902.21,8889.99,8895.8,6.53603382,58149.125733,8896.699028
2018-03-24 02:40:00,8895.79,8907.27,8891.99,8907.27,1.38058517,12280.176051,8894.9065354
2018-03-24 02:41:00,8893.31,8897.97,8884.26,8884.26,1.01550372,9035.8562689,8897.9056314
2018-03-24 02:42:00,8888.77,8904.95,8888.77,8892.94,1.27237565,11310.441957,8889.2316955
2018-03-24 02:43:00,8892.95,8894.45,8892.11,8894.41,0.05891115,523.88699995,8892.8326802
2018-03-24 02:44:00,8892.5,8894.0,8892.11,8892.11,0.63503508,5647.6545537,8893.4528683
2018-03-24 02:45:00,8892.11,8896.69,8891.99,8896.69,0.20254995,1801.100098,8892.1280799
2018-03-24 02:46:00,8886.94,8888.09,8884.81,8885.48,0.36577637,3250.2746833,8885.961341
2018-03-24 02:47:00,8886.94,8888.09,8884.81,8885.48,0.36577637,3250.2746833,8885.961341
2018-03-24 02:48:00,8883.32,8883.32,8866.77,8866.78,5.94533703,52791.170917,8879.424438
2018-03-24 02:49:00,8865.33,8866.04,8865.33,8866.04,0.22506711,1995.433303,8865.9480412
2018-03-24 02:50:00,8866.04,8866.04,8863.51,8865.66,1.17181194,10386.740246,8863.8286498
2018-03-24 02:51:00,8860.36,8860.36,8860.35,8860.35,2.107,18668.778356,8860.3599222
2018-03-24 02:52:00,8860.36,8863.82,8860.01,8863.82,0.51379883,4552.5407967,8860.5511163
2018-03-24 02:53:00,8860.37,8870.97,8860.37,8870.97,0.73694154,6533.6871546,8865.9504179
2018-03-24 02:54:00,8868.62,8878.99,8868.62,8878.99,2.0807,18453.334547,8868.8107596
2018-03-24 02:55:00,8876.7,8876.7,8871.34,8872.61,2.85077662,25290.44031,8871.4212586
2018-03-24 02:56:00,8872.61,8876.4,8864.4,8869.99,4.83739263,42912.465805,8870.9908596
2018-03-24 02:57:00,8869.99,8882.36,8867.67,8876.09,3.5984894,31914.890777,8868.9689559
